Period,Country,Sector,Subsector,Flow,Value,Marker
year/2018,eu-institutions,dcms-sectors-exc-tourism-and-civil-society,gambling,exports,0.0,
year/2018,eu-institutions,dcms-sectors-exc-tourism-and-civil-society,sport,exports,0.0,
year/2018,eu-institutions,dcms-sectors-exc-tourism-and-civil-society,telecoms,exports,0.0,suppressed
year/2018,eu-institutions,dcms-sectors-exc-tourism-and-civil-society,dcms-sectors-exc-tourism-and-civil-society,exports,41.048624585407,
year/2018,eu-institutions,creative-industries,advertising-and-marketing,exports,0.0,
year/2018,eu-institutions,creative-industries,architecture,exports,0.0,
year/2018,eu-institutions,creative-industries,crafts,exports,0.0,
year/2018,eu-institutions,creative-industries,design-and-designer-fashion,exports,0.0,
year/2018,eu-institutions,creative-industries,film-tv-radio-and-photography,exports,0.0,suppressed
year/2018,eu-institutions,creative-industries,it-software-and-computer-services,exports,36.052165866639,
year/2018,eu-institutions,creative-industries,publishing,exports,0.0,suppressed
year/2018,eu-institutions,creative-industries,museums-galleries-and-libraries,exports,0.0,
year/2018,eu-institutions,creative-industries,music-performing-and-visual-arts,exports,0.0,suppressed
year/2018,eu-institutions,digital-sector,manufacturing-of-electronics-and-computers,exports,0.0,
year/2018,eu-institutions,digital-sector,wholesale-of-computers-and-electronics,exports,0.0,
year/2018,eu-institutions,digital-sector,publishing-excluding-translation-and-interpretation-activities,exports,0.0,suppressed
year/2018,eu-institutions,digital-sector,software-publishing,exports,0.0,
year/2018,eu-institutions,digital-sector,film-tv-video-radio-and-music,exports,0.0,suppressed
year/2018,eu-institutions,digital-sector,telecommunications,exports,0.0,suppressed
year/2018,eu-institutions,digital-sector,computer-programming-consultancy-and-related-activities,exports,36.052165866639,
year/2018,eu-institutions,digital-sector,information-service-activities,exports,0.0,suppressed
year/2018,eu-institutions,digital-sector,repair-of-computers-and-communication-equipment,exports,0.0,
year/2018,eu-institutions,cultural-sector,arts,exports,0.0,suppressed
year/2018,eu-institutions,cultural-sector,film-tv-and-music,exports,0.0,suppressed
year/2018,eu-institutions,cultural-sector,radio,exports,0.0,
year/2018,eu-institutions,cultural-sector,photography,exports,0.0,
year/2018,eu-institutions,cultural-sector,cultural-crafts,exports,0.0,
year/2018,eu-institutions,cultural-sector,museums-and-galleries,exports,0.0,
year/2018,eu-institutions,cultural-sector,library-and-archives,exports,0.0,
year/2018,eu-institutions,cultural-sector,cultural-education,exports,0.0,
year/2018,eu-institutions,cultural-sector,operation-of-historical-sites-and-similar-visitor-attractions,exports,0.0,
year/2018,eu-institutions,audio-visual,audio-visual,exports,0.0,suppressed
year/2018,rest-of-europe,dcms-sectors-exc-tourism-and-civil-society,creative-industries,exports,3380.16909468284,
year/2018,rest-of-europe,dcms-sectors-exc-tourism-and-civil-society,cultural-sector,exports,860.093312210624,
year/2018,rest-of-europe,dcms-sectors-exc-tourism-and-civil-society,digital-sector,exports,5795.58488438155,
year/2018,rest-of-europe,dcms-sectors-exc-tourism-and-civil-society,gambling,exports,0.0,suppressed
year/2018,rest-of-europe,dcms-sectors-exc-tourism-and-civil-society,sport,exports,261.796464361314,
year/2018,rest-of-europe,dcms-sectors-exc-tourism-and-civil-society,telecoms,exports,400.653162358563,
year/2018,rest-of-europe,dcms-sectors-exc-tourism-and-civil-society,dcms-sectors-exc-tourism-and-civil-society,exports,6701.3929723622,
year/2018,rest-of-europe,creative-industries,advertising-and-marketing,exports,402.590963498588,
year/2018,rest-of-europe,creative-industries,architecture,exports,23.422981067912,
year/2018,rest-of-europe,creative-industries,crafts,exports,0.0,suppressed
year/2018,rest-of-europe,creative-industries,design-and-designer-fashion,exports,65.5607762700795,
year/2018,rest-of-europe,creative-industries,film-tv-radio-and-photography,exports,721.889454939026,
year/2018,rest-of-europe,creative-industries,it-software-and-computer-services,exports,1882.8433212861,
year/2018,rest-of-europe,creative-industries,publishing,exports,151.222740349541,
year/2018,rest-of-europe,creative-industries,museums-galleries-and-libraries,exports,0.0,suppressed
year/2018,rest-of-europe,creative-industries,music-performing-and-visual-arts,exports,131.329073216122,
year/2018,rest-of-europe,digital-sector,manufacturing-of-electronics-and-computers,exports,0.0,suppressed
year/2018,rest-of-europe,digital-sector,wholesale-of-computers-and-electronics,exports,178.718589357787,
year/2018,rest-of-europe,digital-sector,publishing-excluding-translation-and-interpretation-activities,exports,136.034160130214,
year/2018,rest-of-europe,digital-sector,software-publishing,exports,41.1329164011166,
year/2018,rest-of-europe,digital-sector,film-tv-video-radio-and-music,exports,724.344160419063,
year/2018,rest-of-europe,digital-sector,telecommunications,exports,400.653162358563,
year/2018,rest-of-europe,digital-sector,computer-programming-consultancy-and-related-activities,exports,2658.43811134496,
year/2018,rest-of-europe,digital-sector,information-service-activities,exports,1582.7178369732,
year/2018,rest-of-europe,digital-sector,repair-of-computers-and-communication-equipment,exports,0.0,suppressed
year/2018,rest-of-europe,cultural-sector,arts,exports,116.298282240053,
year/2018,rest-of-europe,cultural-sector,film-tv-and-music,exports,727.636103624363,
year/2018,rest-of-europe,cultural-sector,radio,exports,0.0,suppressed
year/2018,rest-of-europe,cultural-sector,photography,exports,12.5399924727759,
year/2018,rest-of-europe,cultural-sector,cultural-crafts,exports,0.0,suppressed
year/2018,rest-of-europe,cultural-sector,museums-and-galleries,exports,0.0,suppressed
year/2018,rest-of-europe,cultural-sector,library-and-archives,exports,1.0928,
year/2018,rest-of-europe,cultural-sector,cultural-education,exports,0.0,suppressed
year/2018,rest-of-europe,cultural-sector,operation-of-historical-sites-and-similar-visitor-attractions,exports,0.0,
year/2018,rest-of-europe,audio-visual,audio-visual,exports,2142.52413619218,
year/2018,iceland,dcms-sectors-exc-tourism-and-civil-society,creative-industries,exports,18.714173233691,
year/2018,iceland,dcms-sectors-exc-tourism-and-civil-society,cultural-sector,exports,7.7437517165281,
year/2018,iceland,dcms-sectors-exc-tourism-and-civil-society,digital-sector,exports,25.6248810807543,
year/2018,iceland,dcms-sectors-exc-tourism-and-civil-society,gambling,exports,0.0,
year/2018,iceland,dcms-sectors-exc-tourism-and-civil-society,sport,exports,0.582729411765,
year/2018,iceland,dcms-sectors-exc-tourism-and-civil-society,telecoms,exports,3.6181019198417,
year/2018,iceland,dcms-sectors-exc-tourism-and-civil-society,dcms-sectors-exc-tourism-and-civil-society,exports,29.8670576758729,
year/2018,iceland,creative-industries,advertising-and-marketing,exports,2.940458127831,
year/2018,iceland,creative-industries,architecture,exports,0.0,suppressed
year/2018,iceland,creative-industries,crafts,exports,0.0,
year/2018,iceland,creative-industries,design-and-designer-fashion,exports,0.0,suppressed
year/2018,iceland,creative-industries,film-tv-radio-and-photography,exports,7.0768012120174,
year/2018,iceland,creative-industries,it-software-and-computer-services,exports,6.3648805333954,
year/2018,iceland,creative-industries,publishing,exports,1.3892636468965,
year/2018,iceland,creative-industries,museums-galleries-and-libraries,exports,0.0,suppressed
year/2018,iceland,creative-industries,music-performing-and-visual-arts,exports,0.6599505045107,
year/2018,iceland,digital-sector,manufacturing-of-electronics-and-computers,exports,0.0,suppressed
year/2018,iceland,digital-sector,wholesale-of-computers-and-electronics,exports,0.0,suppressed
year/2018,iceland,digital-sector,publishing-excluding-translation-and-interpretation-activities,exports,1.3764952853146,
year/2018,iceland,digital-sector,software-publishing,exports,0.0,suppressed
year/2018,iceland,digital-sector,film-tv-video-radio-and-music,exports,7.3133502316274,
year/2018,iceland,digital-sector,telecommunications,exports,3.6181019198417,
year/2018,iceland,digital-sector,computer-programming-consultancy-and-related-activities,exports,7.4362331055484,
year/2018,iceland,digital-sector,information-service-activities,exports,1.4661221532038,
year/2018,iceland,digital-sector,repair-of-computers-and-communication-equipment,exports,0.0,
year/2018,iceland,cultural-sector,arts,exports,0.4224014849007,
year/2018,iceland,cultural-sector,film-tv-and-music,exports,7.3003502316274,
year/2018,iceland,cultural-sector,radio,exports,0.0,suppressed
year/2018,iceland,cultural-sector,photography,exports,0.0,suppressed
year/2018,iceland,cultural-sector,cultural-crafts,exports,0.0,
year/2018,iceland,cultural-sector,museums-and-galleries,exports,0.0,
year/2018,iceland,cultural-sector,library-and-archives,exports,0.0,suppressed
year/2018,iceland,cultural-sector,cultural-education,exports,0.0,
year/2018,iceland,cultural-sector,operation-of-historical-sites-and-similar-visitor-attractions,exports,0.0,
year/2018,iceland,audio-visual,audio-visual,exports,7.4038178393812,
year/2018,liechtenstein,dcms-sectors-exc-tourism-and-civil-society,creative-industries,exports,22.9758871918182,
year/2018,liechtenstein,dcms-sectors-exc-tourism-and-civil-society,cultural-sector,exports,0.3404371154586,
year/2018,liechtenstein,dcms-sectors-exc-tourism-and-civil-society,digital-sector,exports,21.3440095432598,
year/2018,liechtenstein,dcms-sectors-exc-tourism-and-civil-society,gambling,exports,0.0,
year/2018,liechtenstein,dcms-sectors-exc-tourism-and-civil-society,sport,exports,0.0,
year/2018,liechtenstein,dcms-sectors-exc-tourism-and-civil-society,telecoms,exports,0.6487006035618,
year/2018,liechtenstein,dcms-sectors-exc-tourism-and-civil-society,dcms-sectors-exc-tourism-and-civil-society,exports,23.824704085224,
year/2018,liechtenstein,creative-industries,advertising-and-marketing,exports,0.0,suppressed
year/2018,liechtenstein,creative-industries,architecture,exports,0.0,
year/2018,liechtenstein,creative-industries,crafts,exports,0.0,
year/2018,liechtenstein,creative-industries,design-and-designer-fashion,exports,0.0,
year/2018,liechtenstein,creative-industries,film-tv-radio-and-photography,exports,0.3197508409486,
year/2018,liechtenstein,creative-industries,it-software-and-computer-services,exports,0.0,suppressed
year/2018,liechtenstein,creative-industries,publishing,exports,0.656858305956,
year/2018,liechtenstein,creative-industries,museums-galleries-and-libraries,exports,0.0,suppressed
year/2018,liechtenstein,creative-industries,music-performing-and-visual-arts,exports,0.0,suppressed
year/2018,liechtenstein,digital-sector,manufacturing-of-electronics-and-computers,exports,0.0,suppressed
year/2018,liechtenstein,digital-sector,wholesale-of-computers-and-electronics,exports,0.0,
year/2018,liechtenstein,digital-sector,publishing-excluding-translation-and-interpretation-activities,exports,0.5839921221918,
year/2018,liechtenstein,digital-sector,software-publishing,exports,0.0,suppressed
year/2018,liechtenstein,digital-sector,film-tv-video-radio-and-music,exports,0.3384371154586,
year/2018,liechtenstein,digital-sector,telecommunications,exports,0.6487006035618,
year/2018,liechtenstein,digital-sector,computer-programming-consultancy-and-related-activities,exports,0.0,suppressed
year/2018,liechtenstein,digital-sector,information-service-activities,exports,0.0,suppressed
year/2018,liechtenstein,digital-sector,repair-of-computers-and-communication-equipment,exports,0.0,suppressed
year/2018,liechtenstein,cultural-sector,arts,exports,0.0,
year/2018,liechtenstein,cultural-sector,film-tv-and-music,exports,0.3384371154586,
year/2018,liechtenstein,cultural-sector,radio,exports,0.0,suppressed
year/2018,liechtenstein,cultural-sector,photography,exports,0.0,
year/2018,liechtenstein,cultural-sector,cultural-crafts,exports,0.0,
year/2018,liechtenstein,cultural-sector,museums-and-galleries,exports,0.0,
year/2018,liechtenstein,cultural-sector,library-and-archives,exports,0.0,suppressed
year/2018,liechtenstein,cultural-sector,cultural-education,exports,0.0,
year/2018,liechtenstein,cultural-sector,operation-of-historical-sites-and-similar-visitor-attractions,exports,0.0,
year/2018,liechtenstein,audio-visual,audio-visual,exports,0.3384371154586,
year/2018,norway,dcms-sectors-exc-tourism-and-civil-society,creative-industries,exports,423.409434412561,
year/2018,norway,dcms-sectors-exc-tourism-and-civil-society,cultural-sector,exports,235.406600169548,
year/2018,norway,dcms-sectors-exc-tourism-and-civil-society,digital-sector,exports,670.908562680563,
year/2018,norway,dcms-sectors-exc-tourism-and-civil-society,gambling,exports,0.0,
year/2018,norway,dcms-sectors-exc-tourism-and-civil-society,sport,exports,0.0,suppressed
year/2018,norway,dcms-sectors-exc-tourism-and-civil-society,telecoms,exports,109.761646618503,
year/2018,norway,dcms-sectors-exc-tourism-and-civil-society,dcms-sectors-exc-tourism-and-civil-society,exports,756.997832384825,
year/2018,norway,creative-industries,advertising-and-marketing,exports,12.7534409017589,
year/2018,norway,creative-industries,architecture,exports,0.0,suppressed
year/2018,norway,creative-industries,crafts,exports,0.0,suppressed
year/2018,norway,creative-industries,design-and-designer-fashion,exports,2.1604564092442,
year/2018,norway,creative-industries,film-tv-radio-and-photography,exports,228.697806995538,
year/2018,norway,creative-industries,it-software-and-computer-services,exports,152.213848081431,
